Injury,State,FireDeptID,Month,Day,Year,IncidentNumber,IncidentType,AddressIsWildland,AidGivenOrReceived,TimeNotified,TimeArrived,ShiftCoveringIncident,Alarms,District,ActionTaken1,ActionTaken2,ActionTaken3,ApparatusUsed,SuppressionApparatus,EMSApparatus,OtherApparatus,SuppressionPersonnel,EMSPersonnel,OtherPersonnel,MutualAid,PropertyUseCode,Address,ZipCode
0,NE,02006,12,13,1999,0015638,740,N,N,0850,0855,B,1,032,86,,,N,6,0,0,18,0,0,N,429,5501 SEA MOUNTAIN RD,68521
0,NE,02006,12,13,1999,0015639,700,N,N,0850,0852,B,1,002,86,,,N,1,0,0,3,0,0,N,559,1900 R ST,68521
0,NE,02006,12,13,1999,0015640,500,N,N,0913,0917,B,1,013,86,,,N,1,0,0,3,0,0,N,419,2601 N 3RD *PVT ST,68521
0,NE,02006,12,13,1999,0015642,220,N,N,1023,1029,B,1,121,92,,,N,2,0,0,3,0,0,N,419,4610 GREENWOOD ST,68521
0,NE,02006,12,13,1999,0015643,220,N,N,1030,1034,B,1,002,UU,,,N,1,0,0,3,0,0,N,419,738 N 25TH ST,68521
0,NE,02006,12,13,1999,0015644,651,N,N,1031,1034,B,1,002,86,,,N,6,0,0,16,0,0,N,161,915 N 27TH ST,68521
0,NE,02006,12,13,1999,0015645,320,N,N,1101,1101,B,1,052,34,,,N,1,0,0,3,0,0,N,962,16TH/M,68521
0,NE,02006,12,13,1999,0015647,UUU,N,N,1119,1123,B,1,003,41,,,N,1,0,0,3,0,0,N,UUU,14TH/W,68521
0,NE,02006,12,13,1999,0015658,700,N,N,1435,1438,B,1,002,86,,,N,4,0,0,5,0,0,N,557,2241 O ST,68521
0,NE,02006,12,13,1999,0015659,651,N,N,1442,1447,B,1,064,86,,,N,6,0,0,18,0,0,N,599,134 HARWOOD CT,68521
0,NE,02006,12,13,1999,0015660,320,N,N,1458,1458,B,1,122,34,,,N,1,0,0,3,0,0,N,419,5601 LOGAN AV,68521
0,NE,02006,12,13,1999,0015664,651,N,N,1617,1620,B,1,181,86,,,N,6,0,0,19,0,0,N,429,4600 BRIARPARK DR,68521
0,NE,02006,12,13,1999,0015666,410,N,N,1652,1655,B,1,023,22,31,,N,1,0,0,3,0,0,N,962,5TH/ADAMS,68521
0,NE,02006,12,13,1999,0015667,150,N,N,1723,1723,B,1,111,11,,,N,1,0,0,3,0,0,N,419,3830 ST PAUL AV,68521
0,NE,02006,12,13,1999,0015669,UUU,N,N,1749,1754,B,1,101,86,,,N,1,0,0,3,0,0,N,UUU,4600 VINE ST,68521
0,NE,02006,12,14,1999,0015678,500,N,N,0038,0044,B,1,163,92,,,N,1,0,0,3,0,0,N,429,7110 VAN DORN ST,68521
0,NE,02006,12,14,1999,0015682,730,N,N,0625,0628,B,1,003,86,,,N,6,0,0,19,0,0,N,241,301 N 12TH ST,68521
0,NE,02006,12,14,1999,0015684,700,N,N,0737,0740,A,1,002,86,,,N,7,0,0,21,0,0,N,599,1700 Y ST,68521
0,NE,02006,12,14,1999,0015686,900,N,N,1019,1028,A,1,064,86,,,N,1,0,0,4,0,0,N,419,822 MARY CT,68521
0,NE,02006,12,14,1999,0015692,UUU,N,N,1258,1300,A,1,102,86,,,N,2,0,0,6,0,0,N,UUU,6555 O ST,68521
0,NE,02006,12,14,1999,0015695,220,N,N,1323,1326,A,1,111,86,,,N,1,0,0,3,0,0,N,962,48TH/HOLDREGE,68521
0,NE,02006,12,14,1999,0015699,900,N,N,1336,1344,A,1,181,86,,,N,1,0,0,4,0,0,N,419,4445 S 45TH ST,68521
0,NE,02006,12,14,1999,0015700,UUU,N,N,1410,1414,A,1,053,41,,,N,1,0,0,3,0,0,N,UUU,502 S 12TH ST,68521
0,NE,02006,12,14,1999,0015702,UUU,N,N,1531,1534,A,1,002,41,,,N,1,0,0,3,0,0,N,UUU,27TH/O,68521
0,NE,02006,12,14,1999,0015703,730,N,N,1555,1558,A,1,053,86,,,N,8,0,0,26,0,0,N,592,233 S 13TH ST,68521
0,NE,02006,12,14,1999,0015705,500,N,N,1728,1735,A,1,092,41,,,N,1,0,0,3,0,0,N,962,22ND *PVT/PINE LAKE,68521
0,NE,02006,12,14,1999,0015711,UUU,N,N,1919,1923,A,1,002,41,,,N,1,0,0,3,0,0,N,UUU,1234 N 26TH ST,68521
0,NE,02006,12,14,1999,0015714,730,N,N,2210,2214,A,1,052,86,,,N,6,0,0,18,0,0,N,700,837 S 27TH ST,68521
0,NE,02006,12,14,1999,0015715,511,N,N,2241,2254,A,1,104,92,,,N,1,0,0,4,0,0,N,419,8500 SUNBEAM LA,68521
0,NE,02006,12,15,1999,0015726,300,N,N,0959,1004,C,1,003,34,,,N,2,0,0,5,0,0,N,419,1101 CLAREMONT ST,68521
0,NE,02006,12,15,1999,0015732,500,N,N,1312,1317,C,1,003,92,,,N,1,0,0,4,0,0,N,599,941 O ST,68521
0,NE,02006,12,15,1999,0015740,700,N,N,1603,1608,C,1,173,UU,,,N,6,0,0,18,0,0,N,213,7800 HIGH ST,68521
0,NE,02006,12,15,1999,0015747,UUU,N,N,1756,1759,C,1,063,41,,,N,1,0,0,3,0,0,N,UUU,1001 SOUTH ST,68521
0,NE,02006,12,15,1999,0015748,651,N,N,1806,1813,C,1,152,86,,,N,1,0,0,4,0,0,N,419,6511 MESAVERDE DR,68521
0,NE,02006,12,15,1999,0015749,110,N,N,1813,1819,C,1,111,11,,,N,8,0,0,20,0,0,N,419,4618 MADISON AV,68521
0,NE,02006,12,15,1999,0015750,UUU,N,N,1836,1840,C,1,161,41,,,N,1,0,0,4,0,0,N,UUU,5401 SOUTH ST,68521
0,NE,02006,12,15,1999,0015752,651,N,N,1914,1915,C,1,013,86,,,N,1,0,0,3,0,0,N,571,2940 N 14TH ST,68521
0,NE,02006,12,15,1999,0015754,700,N,N,2005,2009,C,1,014,86,,,N,7,0,0,18,0,0,N,629,601 W CORNHUSKER HWY,68521
0,NE,02006,12,15,1999,0015757,700,N,N,2057,2102,C,1,102,86,,,N,6,0,0,19,0,0,N,161,6540 O ST,68521
0,NE,02006,12,15,1999,0015758,110,N,N,2157,2202,C,2,053,11,,,N,11,0,0,22,0,0,N,429,1141 D ST,68521
0,NE,02006,12,15,1999,0015762,740,N,N,2359,0000,C,1,024,86,,,N,1,0,0,2,0,0,N,429,4335 N 1ST ST,68521
0,NE,02006,12,16,1999,0015765,710,N,N,0335,0343,C,1,014,86,,,N,1,0,0,2,0,0,N,449,2920 NW 12TH ST,68521
0,NE,02006,12,16,1999,0015770,700,N,N,0811,0815,A,1,102,86,,,N,6,0,0,16,0,0,N,581,220 N 66TH ST,68521
0,NE,02006,12,16,1999,0015772,740,N,N,0843,0849,A,1,051,86,,,N,6,0,0,17,0,0,N,593,3140 N ST,68521
0,NE,02006,12,16,1999,0015773,UUU,N,N,0909,0913,A,1,022,00,,,N,8,0,0,19,0,0,N,UUU,4030 MASON DR,68521
0,NE,02006,12,16,1999,0015778,500,N,N,1052,1059,A,1,063,92,,,N,1,0,0,3,0,0,N,419,1935 S 8TH ST,68521
0,NE,02006,12,16,1999,0015785,700,N,N,1323,1327,A,1,066,86,,,N,3,0,0,7,0,0,N,323,801 W PROSPECTOR PL,68521
0,NE,02006,12,16,1999,0015789,300,N,N,1521,1524,A,1,102,34,,,N,1,0,0,3,0,0,N,962,622 ELDORA LA,68521
0,NE,02006,12,16,1999,0015795,700,N,N,1940,1945,A,1,083,34,,,N,1,0,0,3,0,0,N,962,SALT VALLEY/OLD CHENE,68521
0,NE,02006,12,16,1999,0015796,500,N,N,2000,2007,A,1,173,92,,,N,1,0,0,2,0,0,N,419,3721 COOPER PL,68521
0,NE,02006,12,17,1999,0015807,500,N,N,0001,0012,A,1,002,41,,,N,1,0,0,4,0,0,N,429,2520 U ST,68521
0,NE,02006,12,17,1999,0015808,UUU,N,N,0045,0048,A,1,002,41,,,N,1,0,0,3,0,0,N,UUU,1412 O ST,68521
0,NE,02006,12,17,1999,0015811,410,N,N,0640,0644,A,1,053,41,,,N,1,0,0,3,0,0,N,962,10TH/M,68521
0,NE,02006,12,17,1999,0015815,651,N,N,0808,0813,C,1,151,86,,,N,2,0,0,8,0,0,N,419,611 S 51ST ST,68521
0,NE,02006,12,17,1999,0015824,900,N,N,1011,1025,C,1,017,86,,,N,1,0,0,4,0,0,N,419,4901 W PARTRIDGE LA,68521
0,NE,02006,12,17,1999,0015829,110,N,N,1403,1409,C,2,071,11,,,N,9,0,0,21,0,0,N,419,3028 S 35TH ST,68521
0,NE,02006,12,17,1999,0015836,651,N,N,1506,1511,C,1,022,86,,,N,7,0,0,21,0,0,N,519,2662 CORNHUSKER HWY,68521
0,NE,02006,12,17,1999,0015837,700,N,N,1508,1517,C,1,003,86,,,N,7,0,0,21,0,0,N,241,840 N 14TH ST,68521
0,NE,02006,12,17,1999,0015838,740,N,N,1519,1523,C,1,024,86,,,N,9,0,0,26,0,0,N,700,1400 W BOND CIR,68521
0,NE,02006,12,17,1999,0015840,710,N,N,1539,1544,C,1,053,86,,,N,8,0,0,23,0,0,N,429,1202 F ST,68521
0,NE,02006,12,17,1999,0015841,730,N,N,1544,1548,C,1,091,86,,,N,6,0,0,20,0,0,N,250,3301 ORWELL ST,68521
0,NE,02006,12,17,1999,0015843,UUU,N,N,1826,1827,C,1,003,86,,,N,1,0,0,3,0,0,N,UUU,14TH/P,68521
0,NE,02006,12,17,1999,0015844,UUU,N,N,1830,1835,C,1,111,41,,,N,1,0,0,4,0,0,N,UUU,4800 GARLAND ST,68521
0,NE,02006,12,17,1999,0015845,130,N,N,1913,1916,C,1,001,11,,,N,2,0,0,3,0,0,N,951,1027 N 29TH ST,68521
0,NE,02006,12,17,1999,0015846,651,N,N,1925,1930,C,1,053,92,,,N,7,0,0,21,0,0,N,429,502 S 12TH ST,68521
0,NE,02006,12,17,1999,0015847,UUU,N,N,1926,1926,C,1,002,86,,,N,2,0,0,6,0,0,N,UUU,1621 O ST,68521
0,NE,02006,12,17,1999,0015849,300,N,N,2003,2006,C,1,052,34,,,N,1,0,0,3,0,0,N,429,1700 J ST,68521
0,NE,02006,12,17,1999,0015852,110,N,N,2145,2151,C,2,053,11,,,N,9,0,0,19,0,0,N,429,1419 S 10,68521
0,NE,02006,12,17,1999,0015855,900,N,N,2257,2307,C,1,000,86,,,N,2,0,0,7,0,0,N,419,5025 NW FAIRWAY DR,68521
0,NE,02006,12,18,1999,0015860,UUU,N,N,0100,0103,C,1,053,86,,,N,1,0,0,3,0,0,N,UUU,726 L ST,68521
0,NE,02006,12,18,1999,0015864,UUU,N,N,0209,0213,C,1,021,41,,,N,1,0,0,3,0,0,N,UUU,3223 CORNHUSKER HWY,68521
0,NE,02006,12,18,1999,0015865,740,N,N,0455,0458,C,1,101,86,,,N,6,0,0,19,0,0,N,519,4615 VINE ST,68521
0,NE,02006,12,18,1999,0015869,700,N,N,0812,0817,A,1,063,86,,,N,4,0,0,7,0,0,N,323,801 W PROSPECTOR PL,68521
0,NE,02006,12,18,1999,0015875,500,N,N,1152,1201,A,1,182,86,,,N,1,0,0,3,0,0,N,419,6831 NORTHRIDGE *PVT,68521
0,NE,02006,12,18,1999,0015878,410,N,N,1233,1239,A,1,112,41,,,N,1,0,0,3,0,0,N,571,2243 N COTNER BLVD,68521
0,NE,02006,12,18,1999,0015887,UUU,N,N,1532,1534,A,1,001,41,,,N,1,0,0,3,0,0,N,UUU,1012 N 35TH ST,68521
0,NE,02006,12,18,1999,0015888,500,N,N,1606,1609,A,1,061,92,,,N,1,0,0,3,0,0,N,419,3115 RYONS ST,68521
0,NE,02006,12,18,1999,0015893,900,N,N,1836,1843,A,1,053,86,,,N,1,0,0,3,0,0,N,419,720 B ST,68521
0,NE,02006,12,19,1999,0015904,171,N,N,0257,0301,A,1,052,86,,,N,6,0,0,17,0,0,N,419,1825 A ST,68521
0,NE,02006,12,19,1999,0015905,110,N,N,0410,0417,A,1,062,11,,,N,9,0,0,19,0,0,N,882,1835 SUMNRE ST,68521
0,NE,02006,12,19,1999,0015908,700,N,N,0726,0729,C,1,073,86,,,N,7,0,0,18,0,0,N,629,1233 ARAPAHOE ST,68521
0,NE,02006,12,19,1999,0015909,300,N,N,0848,0852,C,1,131,34,,,N,1,0,0,3,0,0,N,965,5500 SUPERIOR ST,68521
0,NE,02006,12,19,1999,0015912,440,N,N,0916,0922,C,1,093,86,,,N,6,0,0,17,0,0,N,429,940 RUTLAND *PVT DR,68521
0,NE,02006,12,19,1999,0015922,500,N,N,1204,1218,C,1,052,92,,,N,1,0,0,4,0,0,N,429,1801 J ST,68521
0,NE,02006,12,19,1999,0015929,300,N,N,1343,1346,C,1,173,92,,,N,1,0,0,3,0,0,N,419,8210 EAST POINTE RD,68521
0,NE,02006,12,19,1999,0015930,UUU,N,N,1423,1428,C,1,002,41,,,N,1,0,0,3,0,0,N,UUU,640 N 26TH ST,68521
0,NE,02006,12,19,1999,0015937,110,N,N,1656,1706,C,1,236,11,,,N,3,0,0,5,0,0,N,891,1900 SALTILLO RD,68521
0,NE,02006,12,19,1999,0015938,UUU,N,N,1700,1703,C,1,003,41,,,N,1,0,0,3,0,0,N,UUU,1000 O ST,68521
0,NE,02006,12,19,1999,0015941,651,N,N,1802,1806,C,1,053,11,,,N,6,0,0,17,0,0,N,429,1210 F ST,68521
0,NE,02006,12,19,1999,0015942,UUU,N,N,1849,1855,C,1,063,41,,,N,1,0,0,3,0,0,N,UUU,1001 SOUTH ST,68521
0,NE,02006,12,19,1999,0015949,730,N,N,2119,2121,C,1,011,86,,,N,8,0,0,23,0,0,N,241,33RD/HOLDREGE,68521
0,NE,02006,12,19,1999,0015950,UUU,N,N,2124,2129,C,1,001,41,,,N,1,0,0,3,0,0,N,UUU,2718 STARR ST,68521
0,NE,02006,12,20,1999,0015954,UUU,N,N,0301,0303,C,1,001,00,,,N,1,0,0,3,0,0,N,UUU,30TH/R,68521
0,NE,02006,12,20,1999,0015956,730,N,N,0456,0500,C,1,053,86,,,N,6,0,0,18,0,0,N,151,136 S 14TH ST,68521
0,NE,02006,12,20,1999,0015959,730,N,N,0549,0554,C,1,082,86,,,N,6,0,0,17,0,0,N,213,5230 TIPPERARY TRL,68521
0,NE,02006,12,20,1999,0015961,500,N,N,0734,0743,A,1,061,92,,,N,1,0,0,3,0,0,N,419,2400 COLONIAL DR,68521
0,NE,02006,12,20,1999,0015964,730,N,N,0801,0804,A,1,053,86,,,N,6,0,0,16,0,0,N,151,136 S 14TH ST,68521
0,NE,02006,12,20,1999,0015967,651,N,N,0808,0812,A,1,112,86,,,N,6,0,0,15,0,0,N,419,6227 COLBY ST,68521
0,NE,02006,12,20,1999,0015974,740,N,N,1116,1118,A,1,161,86,,,N,6,0,0,16,0,0,N,323,1600 S 48TH ST,68521
0,NE,02006,12,20,1999,0015975,730,N,N,1159,1203,A,1,003,86,,,N,6,0,0,16,0,0,N,464,660 N 12TH ST,68521
0,NE,02006,12,20,1999,0015977,700,N,N,1305,1307,A,1,003,86,,,N,7,0,0,17,0,0,N,429,139 N 11TH ST,68521
0,NE,02006,12,20,1999,0015982,651,N,N,1554,1558,A,1,102,86,,,N,6,0,0,18,0,0,N,580,6100 O ST,68521
0,NE,02006,12,20,1999,0015983,500,N,N,1607,1613,A,1,063,UU,,,N,1,0,0,3,0,0,N,419,1510 S 13TH ST,68521
0,NE,02006,12,20,1999,0015984,730,N,N,1611,1616,A,1,011,92,,,N,6,0,0,15,0,0,N,419,3909 ST PAUL AV,68521
0,NE,02006,12,20,1999,0015986,740,N,N,1620,1625,A,1,132,86,,,N,7,0,0,20,0,0,N,700,6801 CORNHUSKER HWY,68521
0,NE,02006,12,20,1999,0015988,700,N,N,1647,1653,A,1,111,86,,,N,6,0,0,17,0,0,N,151,2630 N 50TH ST,68521
0,NE,02006,12,20,1999,0015991,500,N,N,1716,1721,A,1,003,86,,,N,6,0,0,16,0,0,N,962,10TH/O,68521
0,NE,02006,12,20,1999,0015992,410,N,N,1814,1818,A,1,171,41,,,N,1,0,0,3,0,0,N,571,4750 CALVERT ST,68521
0,NE,02006,12,20,1999,0015995,730,N,N,2118,2123,A,1,161,86,,,N,6,0,0,17,0,0,N,241,5304 NORMAL BLVD,68521
0,NE,02006,12,20,1999,0015996,651,N,N,2119,2124,A,1,103,86,,,N,6,0,0,18,0,0,N,419,8053 E AVON LA,68521
0,NE,02006,12,20,1999,0015998,730,N,N,2134,2138,A,1,003,86,,,N,6,0,0,17,0,0,N,700,926 P ST,68521
0,NE,02006,12,20,1999,0015999,900,N,N,2206,2211,A,1,061,86,,,N,1,0,0,4,0,0,N,419,2601 WINTHROP RD,68521
0,NE,02006,12,20,1999,0016000,730,N,N,2241,2244,A,1,003,86,,,N,6,0,0,17,0,0,N,700,926 P ST,68521
0,NE,02006,12,21,1999,0016002,500,N,N,0038,0044,A,1,052,92,,,N,1,0,0,4,0,0,N,429,1801 J ST,68521
0,NE,02006,12,21,1999,0016003,700,N,N,0040,0043,A,1,002,86,,,N,6,0,0,17,0,0,N,241,1601 R ST,68521
0,NE,02006,12,21,1999,0016006,730,N,N,0408,0412,A,1,053,86,,,N,6,0,0,18,0,0,N,241,304 S 11TH ST,68521
0,NE,02006,12,21,1999,0016008,130,N,N,0518,0523,A,1,083,11,,,N,2,0,0,3,0,0,N,962,14TH/CUSHMAN,68521
0,NE,02006,12,21,1999,0016012,651,N,N,0746,0750,C,1,002,86,,,N,6,0,0,17,0,0,N,462,426 N 16TH ST,68521
0,NE,02006,12,21,1999,0016014,130,N,N,0811,0816,C,1,024,11,,,N,8,0,0,19,0,0,N,962,3120 NW 6TH ST,68521
0,NE,02006,12,21,1999,0016016,621,N,N,0942,0948,C,1,162,86,,,N,6,0,0,20,0,0,N,419,1810 BROADMOORE DR,68521
0,NE,02006,12,21,1999,0016017,110,N,N,0954,0955,C,1,153,86,,,N,1,0,0,1,0,0,N,439,7030 S WEDGEWOOD DR,68521
0,NE,02006,12,21,1999,0016019,730,N,N,0958,0959,C,1,162,86,,,N,6,0,0,20,0,0,N,419,1810 BROOKHAVEN DR,68521
0,NE,02006,12,21,1999,0016037,UUU,N,N,1552,1554,C,1,022,86,,,N,2,0,0,6,0,0,N,UUU,1820 HARTLEY ST,68521
0,NE,02006,12,21,1999,0016040,700,N,N,1617,1622,C,1,174,86,,,N,6,0,0,19,0,0,N,131,8550 PIONEERS BLVD,68521
0,NE,02006,12,21,1999,0016041,UUU,N,N,1618,1623,C,1,102,86,,,N,1,0,0,3,0,0,N,UUU,1401 N 70TH ST,68521
0,NE,02006,12,21,1999,0016043,251,N,N,1706,1712,C,1,172,86,,,N,6,0,0,19,0,0,N,459,6601 PIONEERS BLVD,68521
0,NE,02006,12,21,1999,0016046,500,N,N,1815,1823,C,1,152,92,,,N,1,0,0,4,0,0,N,429,6721 L ST,68521
0,NE,02006,12,21,1999,0016052,300,N,N,2056,2102,C,1,005,92,,,N,5,0,0,15,0,0,N,961,I-80/77,68521
0,NE,02006,12,21,1999,0016054,300,N,N,2104,2107,C,1,003,34,,,N,1,0,0,3,0,0,N,241,1111 O ST,68521
0,NE,02006,12,21,1999,0016056,500,N,N,2128,2136,C,1,013,92,,,N,1,0,0,4,0,0,N,419,1611 N 14TH ST,68521
0,NE,02006,12,21,1999,0016057,110,N,N,2311,2322,C,2,022,11,,,N,10,0,0,22,0,0,N,419,2320 ATLAS CIR,68521
0,NE,02006,12,22,1999,0016060,730,N,N,0409,0414,C,1,101,UU,,,N,6,0,0,19,0,0,N,519,4615 VINE ST,68521
0,NE,02006,12,22,1999,0016061,651,N,N,0534,0539,C,1,111,41,,,N,6,0,0,18,0,0,N,429,4717 BALDWIN AV,68521
0,NE,02006,12,22,1999,0016067,130,N,N,1012,1016,B,1,022,86,,,N,1,0,0,3,0,0,N,965,3951 N 27TH ST,68521
0,NE,02006,12,22,1999,0016070,500,N,N,1206,1217,B,1,005,92,,,N,1,0,0,3,0,0,N,419,1217 SURFSIDE CT,68521
0,NE,02006,12,22,1999,0016073,320,N,N,1342,1345,B,1,062,34,,,N,1,0,0,3,0,0,N,429,1641 PROSPECT ST,68521
0,NE,02006,12,22,1999,0016074,130,N,N,1344,1348,B,1,052,11,,,N,2,0,0,3,0,0,N,962,25TH/J,68521
0,NE,02006,12,22,1999,0016077,UUU,N,N,1409,1416,B,1,052,41,,,N,2,0,0,6,0,0,N,UUU,705 S 18TH ST,68521
0,NE,02006,12,22,1999,0016078,730,N,N,1414,1418,B,1,101,86,,,N,6,0,0,16,0,0,N,549,330 N 48TH ST,68521
0,NE,02006,12,22,1999,0016083,700,N,N,1630,1640,B,1,022,86,,,N,1,0,0,4,0,0,N,419,1904 GROVELAND ST,68521
0,NE,02006,12,22,1999,0016088,900,N,N,1816,1821,B,1,151,92,,,N,1,0,0,3,0,0,N,419,531 S 52ND ST,68521
0,NE,02006,12,22,1999,0016091,410,N,N,1950,1955,B,1,171,86,,,N,1,0,0,3,0,0,N,571,4750 CALVERT ST,68521
0,NE,02006,12,22,1999,0016096,440,N,N,2103,2111,B,1,113,41,,,N,1,0,0,2,0,0,N,419,1600 URBANA LA,68521
0,NE,02006,12,22,1999,0016097,710,N,N,2112,2119,B,1,121,86,,,N,8,0,0,21,0,0,N,215,5130 COLFAX AV,68521
0,NE,02006,12,22,1999,0016098,900,N,N,2129,2141,B,1,193,86,,,N,1,0,0,3,0,0,N,419,7545 STEVENS RIDGE RD,68521
0,NE,02006,12,22,1999,0016101,300,N,N,2232,2236,B,1,013,34,,,N,4,0,0,10,0,0,N,961,I-180/CORNHUSKER HWY,68521
0,NE,02006,12,22,1999,0016103,320,N,N,2357,0001,B,1,072,34,,,N,1,0,0,3,0,0,N,419,1656 NEMAHA ST,68521
0,NE,02006,12,23,1999,0016104,500,N,N,0006,0011,B,1,151,92,,,N,1,0,0,3,0,0,N,429,841 S 47TH ST,68521
0,NE,02006,12,23,1999,0016108,440,N,N,0244,0249,B,1,003,86,,,N,1,0,0,4,0,0,N,449,141 N 9TH ST,68521
0,NE,02006,12,23,1999,0016119,UUU,N,N,1303,1305,C,1,132,00,,,N,3,0,0,9,0,0,N,UUU,6817 BURLINGTON AV,68521
0,NE,02006,12,23,1999,0016127,UUU,N,N,1548,1553,C,1,152,00,,,N,1,0,0,4,0,0,N,UUU,1111 S 70TH ST,68521
0,NE,02006,12,23,1999,0016131,300,N,N,1612,1615,C,1,181,34,,,N,1,0,0,3,0,0,N,962,56TH/2,68521
0,NE,02006,12,23,1999,0016134,UUU,N,N,1644,1652,C,1,063,86,,,N,1,0,0,2,0,0,N,UUU,716 WASHINGTON ST,68521
0,NE,02006,12,23,1999,0016135,730,N,N,1704,1707,C,1,002,86,,,N,6,0,0,18,0,0,N,464,860 N 17TH ST,68521
0,NE,02006,12,23,1999,0016136,UUU,N,N,1754,1757,C,1,101,41,,,N,1,0,0,3,0,0,N,UUU,48TH/VINE,68521
0,NE,02006,12,23,1999,0016141,900,N,N,1935,1943,C,1,032,86,,,N,3,0,0,11,0,0,N,419,1811 OLD GLORY RD,68521
0,NE,02006,12,23,1999,0016142,UUU,N,N,2035,2039,C,1,032,41,,,N,1,0,0,3,0,0,N,UUU,20TH/SUPERIOR,68521
0,NE,02006,12,23,1999,0016147,721,N,N,2238,2244,C,1,152,86,,,N,3,0,0,4,0,0,N,323,555 S 70TH ST,68521
0,NE,02006,12,24,1999,0016156,420,N,N,0712,0717,B,1,002,92,,,N,1,0,0,3,0,0,N,579,880 N 27TH ST,68521
0,NE,02006,12,24,1999,0016159,700,N,N,0757,0803,B,1,191,86,,,N,1,0,0,3,0,0,N,419,4419 ABBOTT RD,68521
0,NE,02006,12,24,1999,0016162,700,N,N,0931,0933,B,1,004,86,,,N,7,0,0,17,0,0,N,579,732 W O ST,68521
0,NE,02006,12,24,1999,0016168,UUU,N,N,1134,1139,B,1,003,41,,,N,2,0,0,5,0,0,N,UUU,1000 O ST,68521
0,NE,02006,12,24,1999,0016171,500,N,N,1300,1309,B,1,113,92,,,N,2,0,0,7,0,0,N,419,1540 URBANA LA,68521
0,NE,02006,12,24,1999,0016174,UUU,N,N,1443,1444,B,1,101,00,,,N,2,0,0,5,0,0,N,UUU,233 N 48TH ST,68521
0,NE,02006,12,24,1999,0016175,471,N,N,1531,1538,B,1,173,41,,,N,3,0,0,5,0,0,N,419,3221 S 76TH ST,68521
0,NE,02006,12,24,1999,0016179,651,N,N,1648,1652,B,1,182,86,,,N,7,0,0,18,0,0,N,419,5211 S 67TH ST,68521
0,NE,02006,12,24,1999,0016180,700,N,N,1656,1700,B,1,002,86,,,N,1,0,0,3,0,0,N,429,2224 U ST,68521
0,NE,02006,12,24,1999,0016186,110,N,N,2107,2110,B,2,181,86,,,N,9,0,0,17,0,0,N,161,5551 S 48TH ST,68521
0,NE,02006,12,24,1999,0016193,UUU,N,N,2238,2241,B,1,062,86,,,N,1,0,0,2,0,0,N,UUU,1514 WASHINGTON ST,68521
0,NE,02006,12,25,1999,0016200,500,N,N,0105,0109,B,1,122,92,,,N,1,0,0,4,0,0,N,419,6105 FREMONT ST,68521
0,NE,02006,12,25,1999,0016204,730,N,N,0530,0535,B,1,003,86,,,N,1,0,0,3,0,0,N,449,141 N 9TH ST,68521
0,NE,02006,12,25,1999,0016205,730,N,N,0558,0601,B,1,003,86,,,N,1,0,0,3,0,0,N,449,141 N 9TH ST,68521
0,NE,02006,12,25,1999,0016214,651,N,N,1139,1142,C,1,181,86,,,N,1,0,0,3,0,0,N,311,4800 S 48TH ST,68521
0,NE,02006,12,25,1999,0016220,700,N,N,1326,1327,C,1,064,86,,,N,1,0,0,3,0,0,N,419,1500 W JEAN CIR,68521
0,NE,02006,12,25,1999,0016221,140,N,N,1410,1414,C,1,065,11,,,N,1,0,0,3,0,0,N,962,3145 S CODDINGTON ST,68521
0,NE,02006,12,25,1999,0016223,440,N,N,1419,1423,C,1,103,86,,,N,6,0,0,18,0,0,N,419,731 N 73RD ST,68521
0,NE,02006,12,25,1999,0016224,651,N,N,1449,1456,C,1,182,86,,,N,6,0,0,18,0,0,N,419,5320 S 66 ST CT,68521
0,NE,02006,12,25,1999,0016225,740,N,N,1456,1503,C,1,071,UU,,,N,1,0,0,3,0,0,N,131,3818 SHERIDAN BLVD,68521
0,NE,02006,12,25,1999,0016232,651,N,N,1827,1831,C,1,052,41,,,N,6,0,0,18,0,0,N,429,2020 J ST,68521
0,NE,02006,12,25,1999,0016233,300,N,N,1919,1923,C,1,171,34,,,N,1,0,0,3,0,0,N,429,3001 S 51ST STREET *P,68521
0,NE,02006,12,25,1999,0016238,300,N,N,2231,2233,C,1,002,34,,,N,1,0,0,3,0,0,N,429,2511 R ST,68521
0,NE,02006,12,26,1999,0016241,170,N,N,0057,0100,C,1,062,11,,,N,7,0,0,19,0,0,N,926,2232 RYONS ST,68521
0,NE,02006,12,26,1999,0016250,700,N,N,0825,0829,B,1,053,86,,,N,6,0,0,17,0,0,N,250,1300 S 9TH ST,68521
0,NE,02006,12,26,1999,0016251,561,N,N,0955,1000,B,1,061,11,,,N,1,0,0,2,0,0,N,419,3712 NORMAL BLVD,68521
0,NE,02006,12,26,1999,0016259,740,N,N,1441,1445,B,1,152,86,,,N,6,0,0,18,0,0,N,323,555 S 70TH ST,68521
0,NE,02006,12,26,1999,0016265,740,N,N,1520,1522,B,1,101,86,,,N,7,0,0,21,0,0,N,564,1440 N 56TH ST,68521
0,NE,02006,12,26,1999,0016267,900,N,N,1615,1630,B,1,194,86,,,N,1,0,0,4,0,0,N,419,5810 MARKHORN CT,68521
0,NE,02006,12,26,1999,0016269,140,N,N,1652,1659,B,1,161,41,,,N,1,0,0,2,0,0,N,519,2600 S 48TH ST,68521
